ID,CLASS,ABILITY_KILLS,ACTIVITY_DURATION,ASSISTS,AVG_SCORE_PER_KILL,AVG_SCORE_PER_LIFE,COMPLETED,DEATHS,EFFICIENCY,EXPERIENCE_TYPE,GRENADE_KILLS,KILLS,KILLS_DEATHS_RATIO,KILLS_DEATHS_ASSISTS_RATIO,MAP_NAME,MELEE_KILLS,MODE,OPPONENT_SCORE,OPPONENTS_DEFEATED,TIME,PRECISION_KILLS,RESULT,SCORE,SUPER_KILLS,TEAM_SCORE,TIME_PLAYED,MEDALS_EARNED,
2558211369,Hunter,0,430,1,1.0,0.7692307692307693,true,12,0.9166666666666666,Valor,0,10,0.8333333333333334,0.875,Endless Vale,0,Rumble,20,11,2018-10-02 03:25:54.000Z,2,Defeat,10,0,10,429,2,
2546833047,Hunter,0,768,9,1.8181818181818181,2.5,true,7,2.857142857142857,Valor,0,11,1.5714285714285714,2.2142857142857144,Solitude,1,Clash: Quickplay,56,20,2018-10-01 01:38:59.000Z,6,Victory,20,0,90,764,12,
2546684525,Hunter,0,789,13,2.1818181818181817,1.411764705882353,true,16,1.5,Valor,0,11,0.6875,1.09375,The Dead Cliffs,0,Clash: Quickplay,96,24,2018-10-01 01:24:07.000Z,3,Defeat,24,0,89,785,13,
2546457157,Hunter,0,745,6,1.5454545454545454,1.3076923076923077,true,12,1.4166666666666667,Valor,0,11,0.9166666666666666,1.1666666666666667,Solitude,0,Clash: Quickplay,97,17,2018-10-01 01:02:55.000Z,6,Defeat,17,0,69,742,19,
2546309055,Hunter,0,700,6,1.4,1.75,true,11,1.9090909090909092,Valor,0,15,1.3636363636363635,1.6363636363636365,Javelin-4,0,Clash: Quickplay,100,21,2018-10-01 00:49:44.000Z,1,Defeat,21,0,83,697,17,
2545967825,Hunter,0,813,2,0.4,1.0,true,5,3.4,Glory,0,15,3.0,3.2,Vostok,3,Countdown,5,17,2018-10-01 00:15:49.000Z,5,Victory,6,0,6,812,12,
2544097942,Hunter,0,698,8,3.0,4.285714285714286,true,6,3.0,Valor,0,10,1.6666666666666667,2.3333333333333335,Radiant Cliffs,0,Control: Quickplay,116,18,2018-09-30 21:35:03.000Z,5,Victory,30,0,151,698,13,
2543915342,Hunter,0,592,4,2.2857142857142856,1.0666666666666667,true,14,0.7857142857142857,Valor,0,7,0.5,0.6428571428571429,Distant Shore,1,Control: Quickplay,151,11,2018-09-30 21:23:05.000Z,3,Defeat,16,0,82,588,5,
2543398028,Hunter,0,701,1,0.3333333333333333,0.3333333333333333,true,8,1.25,Glory,0,9,1.125,1.1875,Meltdown,3,Countdown,6,10,2018-09-30 20:42:17.000Z,1,Defeat,3,0,3,700,12,
2542242361,Hunter,0,567,1,1.0,1.0,true,9,1.2222222222222223,Valor,0,10,1.1111111111111112,1.1666666666666667,Emperor's Respite,1,Rumble,19,11,2018-09-30 19:22:47.000Z,3,Defeat,10,0,10,566,6,
2541986658,Hunter,0,608,5,2.0,4.333333333333333,true,5,3.6,Valor,0,13,2.6,3.1,Legion's Gulch,2,Control: Quickplay,150,18,2018-09-30 19:04:54.000Z,8,Defeat,26,0,61,605,14,
2541612067,Hunter,0,649,5,1.3846153846153846,1.2,true,14,1.2857142857142858,Valor,0,13,0.9285714285714286,1.1071428571428572,Endless Vale,1,Clash: Quickplay,100,18,2018-09-30 18:39:38.000Z,5,Defeat,18,0,63,646,14,
2540433511,Hunter,0,389,4,5.333333333333333,8.0,true,1,7.0,Valor,0,3,3.0,5.0,The Dead Cliffs,0,Control: Quickplay,25,7,2018-09-30 17:28:23.000Z,1,Victory,16,0,96,386,9,
2539940397,Hunter,0,782,9,1.6,2.0,true,11,2.1818181818181817,Valor,0,15,1.3636363636363635,1.7727272727272727,Retribution,1,Clash: Quickplay,85,24,2018-09-30 16:48:30.000Z,3,Defeat,24,0,81,780,23,
2534036222,Hunter,0,562,0,1.0,2.111111111111111,true,8,2.375,Valor,0,19,2.375,2.375,Wormhaven,2,Rumble,14,19,2018-09-30 05:08:04.000Z,9,Victory,19,0,19,561,7,
2533933812,Hunter,0,462,2,1.0,1.3333333333333333,true,8,1.75,Valor,0,12,1.5,1.625,Pacifica,0,Rumble,20,14,2018-09-30 04:57:49.000Z,6,Victory,12,0,12,461,8,
2533367442,Hunter,0,765,9,3.1,2.3846153846153846,true,12,1.5833333333333333,Valor,0,10,0.8333333333333334,1.2083333333333333,Midtown,0,Control: Quickplay,99,19,2018-09-30 03:50:30.000Z,4,Victory,31,0,151,762,14,
2533238630,Hunter,0,744,6,1.5,1.5,true,11,1.6363636363636365,Valor,0,12,1.0909090909090908,1.3636363636363635,Firebase Echo,0,Clash: Quickplay,85,18,2018-09-30 03:36:32.000Z,6,Defeat,18,0,68,741,7,
2533100121,Hunter,0,756,3,1.7272727272727273,1.4615384615384615,true,12,1.1666666666666667,Valor,0,11,0.9166666666666666,1.0416666666666667,Convergence,0,Control: Quickplay,144,14,2018-09-30 03:21:49.000Z,3,Defeat,19,0,97,752,12,
2532946665,Hunter,0,566,2,1.0,1.6363636363636365,true,10,2.0,Valor,0,18,1.8,1.9,Convergence,2,Rumble,15,20,2018-09-30 03:08:32.000Z,6,Victory,18,0,18,565,9,
2532836457,Hunter,0,408,0,1.0,0.5833333333333334,true,11,0.6363636363636364,Valor,0,7,0.6363636363636364,0.6363636363636364,Pacifica,0,Rumble,20,7,2018-09-30 03:00:05.000Z,0,Defeat,7,0,7,406,2,
2532239638,Hunter,0,587,1,1.0,0.7857142857142857,true,13,0.9230769230769231,Valor,0,11,0.8461538461538461,0.8846153846153846,Convergence,1,Rumble,15,12,2018-09-30 01:55:22.000Z,5,Defeat,11,0,11,586,4,
2532055368,Hunter,0,595,5,1.7857142857142858,3.5714285714285716,true,6,3.1666666666666665,Valor,0,14,2.3333333333333335,2.75,Solitude,2,Control: Quickplay,151,19,2018-09-30 01:36:04.000Z,3,Defeat,25,0,70,592,13,
2531945097,Hunter,0,420,3,1.0,0.6,true,9,1.0,Valor,0,6,0.6666666666666666,0.8333333333333334,Meltdown,0,Rumble,20,9,2018-09-30 01:27:38.000Z,5,Defeat,6,0,6,419,3,
2531840028,Hunter,0,518,2,1.0,3.3333333333333335,true,5,4.4,Valor,0,20,4.0,4.2,The Dead Cliffs,3,Rumble,0,22,2018-09-30 01:14:42.000Z,6,Victory,20,1,19,517,17,
2531497681,Hunter,0,596,1,1.0,2.7142857142857144,true,6,3.3333333333333335,Valor,0,19,3.1666666666666665,3.25,Altar of Flame,0,Rumble,14,20,2018-09-30 00:37:20.000Z,6,Victory,19,0,19,596,8,
2531134837,Hunter,0,773,3,1.1666666666666667,4.2,true,4,5.25,Valor,1,18,4.5,4.875,Distant Shore,1,Clash: Quickplay,85,21,2018-09-29 23:56:59.000Z,3,Defeat,21,0,82,509,15,
2531040507,Hunter,0,550,0,1.0,0.7333333333333333,true,14,0.7857142857142857,Valor,0,11,0.7857142857142857,0.7857142857142857,Endless Vale,0,Rumble,20,11,2018-09-29 23:50:57.000Z,2,Defeat,11,0,11,550,4,
2530914742,Hunter,0,378,0,1.0,1.5714285714285714,true,6,1.8333333333333333,Valor,1,11,1.8333333333333333,1.8333333333333333,The Burnout,1,Rumble,20,11,2018-09-29 23:40:52.000Z,4,Victory,11,0,11,377,3,
2530814984,Hunter,0,549,1,1.0,1.0,true,13,1.1538461538461537,Valor,0,14,1.0769230769230769,1.1153846153846154,Endless Vale,0,Rumble,20,15,2018-09-29 23:28:53.000Z,2,Defeat,14,0,14,548,6,
2530700754,Hunter,0,550,2,1.0,1.0,true,9,1.3333333333333333,Valor,0,10,1.1111111111111112,1.2222222222222223,Firebase Echo,0,Rumble,20,12,2018-09-29 23:17:24.000Z,1,Defeat,10,1,10,549,3,
2530347061,Hunter,0,492,2,0.3076923076923077,0.8,true,4,3.75,Glory,1,13,3.25,3.5,Javelin-4,0,Survival,0,15,2018-09-29 22:44:02.000Z,4,Victory,4,1,4,491,17,
2530204173,Hunter,0,1102,4,0.1875,0.23076923076923078,true,12,1.6666666666666667,Glory,0,16,1.3333333333333333,1.5,Altar of Flame,0,Survival,4,20,2018-09-29 22:20:15.000Z,3,Defeat,3,2,3,1102,19,
2529949277,Hunter,0,452,4,2.2,1.1,true,9,1.0,Glory,1,5,0.5555555555555556,0.7777777777777778,Endless Vale,0,Control: Competitive,100,9,2018-09-29 22:07:49.000Z,1,Defeat,11,1,26,451,7,
2529535998,Hunter,0,588,3,1.0,1.3846153846153846,true,12,1.75,Valor,1,18,1.5,1.625,The Burnout,2,Rumble,19,21,2018-09-29 21:28:37.000Z,6,Victory,18,1,18,587,11,
2529381760,Hunter,0,424,1,1.0,0.75,true,7,1.0,Valor,0,6,0.8571428571428571,0.9285714285714286,Distant Shore,1,Rumble,20,7,2018-09-29 21:17:55.000Z,3,Defeat,6,0,6,423,2,
2529227299,Hunter,0,480,4,1.0,2.4285714285714284,true,6,3.5,Valor,0,17,2.8333333333333335,3.1666666666666665,Emperor's Respite,4,Rumble,20,21,2018-09-29 21:03:37.000Z,4,Victory,17,0,17,479,17,
2528877065,Hunter,0,459,3,1.0,0.8571428571428571,true,13,1.1538461538461537,Valor,0,12,0.9230769230769231,1.0384615384615385,Endless Vale,0,Rumble,20,15,2018-09-29 20:33:28.000Z,7,Victory,12,1,12,458,6,
2528530807,Hunter,0,557,0,1.0,1.2727272727272727,true,10,1.4,Valor,1,14,1.4,1.4,Meltdown,0,Rumble,20,14,2018-09-29 20:02:35.000Z,2,Victory,14,1,14,556,7,
2528381558,Hunter,0,293,2,1.0,0.36363636363636365,true,10,0.6,Valor,0,4,0.4,0.5,Endless Vale,0,Rumble,20,6,2018-09-29 19:54:19.000Z,3,Defeat,4,0,4,292,2,
2528235326,Hunter,0,438,1,1.0,0.5384615384615384,true,12,0.6666666666666666,Valor,1,7,0.5833333333333334,0.625,Pacifica,0,Rumble,20,8,2018-09-29 19:39:17.000Z,1,Defeat,7,1,7,437,3,
2528070657,Hunter,0,498,0,1.0,0.9333333333333333,true,14,1.0,Valor,0,14,1.0,1.0,Meltdown,1,Rumble,20,14,2018-09-29 19:24:02.000Z,2,Victory,14,1,14,497,5,
2527953606,Hunter,0,576,3,1.0,2.0,true,8,2.625,Valor,0,18,2.25,2.4375,Distant Shore,1,Rumble,19,21,2018-09-29 19:13:00.000Z,0,Victory,18,2,18,574,11,
2527814691,Hunter,0,543,2,1.0,0.7333333333333333,true,14,0.9285714285714286,Valor,0,11,0.7857142857142857,0.8571428571428571,The Dead Cliffs,0,Rumble,20,13,2018-09-29 19:01:14.000Z,0,Defeat,11,0,11,543,5,
2519872143,Hunter,0,782,13,1.65,1.8333333333333333,true,17,1.9411764705882353,Valor,0,20,1.1764705882352942,1.5588235294117647,The Dead Cliffs,0,Clash: Quickplay,100,33,2018-09-29 03:54:53.000Z,5,Defeat,33,0,98,782,22,
2518768719,Hunter,0,796,4,2.25,2.25,true,11,1.4545454545454546,Valor,0,12,1.0909090909090908,1.2727272727272727,Bannerfall,1,Control: Quickplay,115,16,2018-09-29 02:02:21.000Z,2,Victory,27,1,135,793,13,
2518622522,Hunter,0,743,7,2.5454545454545454,3.111111111111111,true,8,2.25,Valor,0,11,1.375,1.8125,Convergence,1,Control: Quickplay,120,18,2018-09-29 01:48:18.000Z,3,Victory,28,1,131,741,12,
2517183491,Hunter,0,800,6,1.24,2.8181818181818183,true,10,3.1,Valor,1,25,2.5,2.8,Retribution,0,Clash: Quickplay,82,31,2018-09-28 23:21:10.000Z,5,Victory,31,2,87,793,23,
2517022109,Hunter,0,742,5,2.75,1.8333333333333333,true,11,1.1818181818181819,Valor,0,8,0.7272727272727273,0.9545454545454546,Equinox,0,Control: Quickplay,148,13,2018-09-28 23:05:56.000Z,5,Defeat,22,1,91,742,6,
2516888760,Hunter,0,724,5,1.625,1.0833333333333333,true,11,1.1818181818181819,Valor,0,8,0.7272727272727273,0.9545454545454546,Convergence,0,Clash: Quickplay,84,13,2018-09-28 22:52:58.000Z,2,Defeat,13,2,63,724,11,
2516745958,Hunter,0,751,3,1.1764705882352942,1.4285714285714286,true,13,1.5384615384615385,Valor,0,17,1.3076923076923077,1.4230769230769231,Solitude,1,Clash: Quickplay,89,20,2018-09-28 22:38:41.000Z,2,Defeat,20,2,84,751,11,
2516593389,Hunter,0,733,3,1.15,1.7692307692307692,true,12,1.9166666666666667,Valor,0,20,1.6666666666666667,1.7916666666666667,Midtown,0,Clash: Quickplay,69,23,2018-09-28 22:24:26.000Z,8,Victory,23,3,92,733,15,
2516453357,Hunter,0,676,3,1.5555555555555556,1.8666666666666667,true,14,1.5,Valor,0,18,1.2857142857142858,1.3928571428571428,Endless Vale,2,Control: Quickplay,150,21,2018-09-28 22:11:58.000Z,2,Defeat,28,1,111,673,17,
2515469073,Hunter,0,700,7,1.7,1.2142857142857142,true,13,1.3076923076923077,Valor,0,10,0.7692307692307693,1.0384615384615385,The Dead Cliffs,0,Clash: Quickplay,76,17,2018-09-28 20:38:02.000Z,1,Victory,17,0,100,697,8,
2515150708,Hunter,0,786,8,2.142857142857143,3.0,true,4,3.75,Valor,0,7,1.75,2.75,Equinox,0,Clash: Quickplay,64,15,2018-09-28 20:06:16.000Z,2,Victory,15,0,79,299,9,
2515053146,Hunter,0,750,6,1.4,1.9090909090909092,true,10,2.1,Valor,0,15,1.5,1.8,Firebase Echo,0,Clash: Quickplay,86,21,2018-09-28 19:56:55.000Z,4,Defeat,21,2,70,747,9,
2514880991,Hunter,0,764,3,1.2727272727272727,1.4,true,9,1.5555555555555556,Valor,1,11,1.2222222222222223,1.3888888888888888,Bannerfall,1,Clash: Quickplay,71,14,2018-09-28 19:39:37.000Z,4,Victory,14,0,74,761,4,
2514576927,Hunter,0,608,1,1.0,0.5294117647058824,true,16,0.625,Valor,0,9,0.5625,0.59375,Pacifica,0,Rumble,17,10,2018-09-28 19:11:47.000Z,1,Defeat,9,0,9,607,6,
2514464058,Hunter,0,450,1,1.0,0.36363636363636365,true,10,0.5,Valor,0,4,0.4,0.45,Wormhaven,0,Rumble,20,5,2018-09-28 19:02:39.000Z,2,Defeat,4,0,4,450,4,
2508299925,Hunter,0,734,6,1.3529411764705883,2.3,true,9,2.5555555555555554,Valor,0,17,1.8888888888888888,2.2222222222222223,Javelin-4,2,Clash: Quickplay,96,23,2018-09-28 03:21:46.000Z,6,Defeat,23,0,83,734,15,
2508170577,Hunter,0,732,6,1.75,0.8235294117647058,true,16,0.875,Valor,0,8,0.5,0.6875,Meltdown,1,Clash: Quickplay,100,14,2018-09-28 03:06:09.000Z,4,Defeat,14,0,80,729,11,
2508053145,Hunter,0,539,1,1.0,0.6428571428571429,true,13,0.7692307692307693,Valor,1,9,0.6923076923076923,0.7307692307692307,Bannerfall,0,Rumble,20,10,2018-09-28 02:55:52.000Z,2,Defeat,9,1,9,538,5,
2484176250,Hunter,0,737,9,2.5,5.714285714285714,true,6,4.166666666666667,Valor,0,16,2.6666666666666665,3.4166666666666665,Altar of Flame,0,Control: Quickplay,141,25,2018-09-26 03:15:30.000Z,9,Defeat,40,1,120,737,13,
2460352547,Hunter,0,722,6,2.8333333333333335,2.8333333333333335,true,11,1.6363636363636365,Valor,0,12,1.0909090909090908,1.3636363636363635,Vostok,0,Iron Banner Control,104,18,2018-09-24 03:23:49.000Z,2,Victory,34,2,150,717,13,
2460216760,Hunter,0,744,5,2.125,1.5454545454545454,true,10,1.3,Valor,1,8,0.8,1.05,Radiant Cliffs,0,Iron Banner Control,120,13,2018-09-24 03:08:00.000Z,1,Victory,17,1,142,740,5,
2460092628,Hunter,0,606,7,3.25,3.0,true,12,1.5833333333333333,Valor,0,12,1.0,1.2916666666666667,The Dead Cliffs,2,Iron Banner Control,84,19,2018-09-24 02:56:36.000Z,2,Victory,39,2,151,603,19,
2459972445,Hunter,0,726,4,3.3333333333333335,1.6666666666666667,true,5,1.4,Valor,1,3,0.6,1.0,Vostok,0,Iron Banner Control,150,7,2018-09-24 02:42:13.000Z,0,Defeat,10,0,114,258,2,
2458576427,Hunter,0,744,12,1.9230769230769231,2.5,true,9,2.7777777777777777,Valor,0,13,1.4444444444444444,2.111111111111111,Solitude,1,Clash: Quickplay,88,25,2018-09-24 00:26:10.000Z,3,Victory,25,1,90,741,14,
2458469881,Hunter,0,366,0,2.0,0.6666666666666666,false,2,0.5,Valor,0,1,0.5,0.5,Endless Vale,0,Iron Banner Control,91,1,2018-09-24 00:22:07.000Z,0,Defeat,2,0,16,208,2,
2457983234,Hunter,0,351,1,2.0,0.5714285714285714,false,6,0.5,Valor,1,2,0.3333333333333333,0.4166666666666667,Solitude,0,Control: Quickplay,102,3,2018-09-23 23:38:35.000Z,0,Defeat,4,0,23,315,1,
2457891359,Hunter,0,686,0,0.0,0.0,false,2,0.0,Valor,0,0,0.0,0.0,Retribution,0,Clash: Quickplay,100,0,2018-09-23 23:24:45.000Z,0,Defeat,0,0,52,210,0,
2457735125,Hunter,0,729,6,2.7777777777777777,2.0833333333333335,true,11,1.3636363636363635,Valor,0,9,0.8181818181818182,1.0909090909090908,The Fortress,1,Control: Quickplay,142,15,2018-09-23 23:10:02.000Z,5,Victory,25,1,150,726,12,
2456737259,Hunter,0,674,3,0.4444444444444444,0.5714285714285714,true,6,2.0,Glory,0,9,1.5,1.75,Vostok,0,Countdown,6,12,2018-09-23 21:46:30.000Z,2,Defeat,4,1,4,673,10,
2456572748,Hunter,0,916,2,0.6666666666666666,0.75,true,7,1.5714285714285714,Glory,3,9,1.2857142857142858,1.4285714285714286,Pacifica,0,Countdown,5,11,2018-09-23 21:29:05.000Z,2,Victory,6,2,6,914,5,
2456317628,Hunter,0,755,4,0.18181818181818182,0.16666666666666666,true,11,1.3636363636363635,Glory,0,11,1.0,1.1818181818181819,The Burnout,0,Survival,4,15,2018-09-23 21:12:20.000Z,2,Defeat,2,1,2,754,6,
2456120678,Hunter,0,869,4,0.2727272727272727,0.2727272727272727,false,10,1.5,Glory,0,11,1.1,1.3,Javelin-4,2,Survival,2,15,2018-09-23 20:55:28.000Z,5,Victory,3,2,4,790,13,
2455870175,Hunter,0,824,1,0.6,0.6666666666666666,true,8,1.375,Glory,0,10,1.25,1.3125,Radiant Cliffs,0,Countdown,5,11,2018-09-23 20:38:18.000Z,2,Victory,6,2,6,824,6,
2455667481,Hunter,0,585,4,1.5,1.5,true,3,2.6666666666666665,Glory,0,4,1.3333333333333333,2.0,Midtown,0,Countdown,0,8,2018-09-23 20:26:48.000Z,1,Victory,6,2,6,585,9,
2455501538,Hunter,0,688,18,3.25,3.25,true,7,3.7142857142857144,Glory,0,8,1.1428571428571428,2.4285714285714284,Javelin-4,1,Clash: Competitive,32,26,2018-09-23 20:13:17.000Z,3,Victory,26,2,75,686,22,
2455307905,Hunter,0,761,5,1.5,0.2727272727272727,true,10,0.7,Glory,0,2,0.2,0.45,Eternity,0,Countdown,6,7,2018-09-23 19:57:48.000Z,1,Defeat,3,1,3,761,6,
2455082984,Hunter,0,966,9,0.2857142857142857,0.36363636363636365,true,10,2.3,Glory,2,14,1.4,1.85,The Dead Cliffs,1,Survival,3,23,2018-09-23 19:38:30.000Z,3,Victory,4,2,4,965,24,
2454542624,Hunter,0,718,4,0.125,0.09090909090909091,true,10,1.2,Glory,0,8,0.8,1.0,Wormhaven,0,Survival,4,12,2018-09-23 19:04:40.000Z,4,Defeat,1,2,1,717,8,
2454337014,Hunter,0,709,3,1.25,1.1538461538461537,true,12,1.25,Glory,1,12,1.0,1.125,Distant Shore,0,Clash: Competitive,67,15,2018-09-23 18:49:56.000Z,2,Defeat,15,0,44,709,10,
2444630750,Hunter,0,780,5,2.4615384615384617,2.6666666666666665,true,11,1.6363636363636365,Valor,0,13,1.1818181818181819,1.4090909090909092,Solitude,0,Iron Banner Control,120,18,2018-09-23 03:50:19.000Z,3,Victory,32,3,138,775,20,
2444454661,Hunter,0,565,1,3.125,8.333333333333334,true,2,4.5,Valor,0,8,4.0,4.25,Retribution,0,Iron Banner Control,26,9,2018-09-23 03:38:25.000Z,2,Victory,25,0,92,558,12,
2444309424,Hunter,0,670,4,2.2941176470588234,6.5,true,5,4.2,Valor,0,17,3.4,3.8,Solitude,0,Iron Banner Control,68,21,2018-09-23 03:24:12.000Z,3,Victory,39,1,150,664,17,
2444157225,Hunter,0,756,11,3.5555555555555554,2.4615384615384617,true,12,1.6666666666666667,Valor,0,9,0.75,1.2083333333333333,Bannerfall,1,Iron Banner Control,115,20,2018-09-23 03:08:50.000Z,3,Victory,32,1,116,754,16,
2443973951,Hunter,0,778,9,3.8,4.75,true,7,2.7142857142857144,Valor,1,10,1.4285714285714286,2.0714285714285716,Midtown,1,Iron Banner Control,102,19,2018-09-23 02:52:54.000Z,6,Victory,38,0,139,771,12,
2443063679,Hunter,0,762,5,6.0,2.4,true,4,1.75,Valor,0,2,0.5,1.125,Radiant Cliffs,0,Control: Quickplay,141,7,2018-09-23 01:36:16.000Z,2,Victory,12,0,150,257,3,
2443006033,Hunter,0,686,3,2.7142857142857144,1.9,true,9,1.1111111111111112,Valor,0,7,0.7777777777777778,0.9444444444444444,Wormhaven,2,Control: Quickplay,67,10,2018-09-23 01:32:24.000Z,1,Victory,19,2,150,686,10,
2442762415,Hunter,0,413,3,3.0,9.0,true,2,6.0,Valor,0,9,4.5,5.25,Solitude,0,Control: Quickplay,32,12,2018-09-23 01:16:49.000Z,6,Victory,27,1,90,406,9,
2442661069,Hunter,0,723,5,1.2941176470588236,2.4444444444444446,true,8,2.75,Valor,1,17,2.125,2.4375,The Burnout,1,Clash: Quickplay,100,22,2018-09-23 01:02:58.000Z,6,Defeat,22,2,90,720,20,
2442495416,Hunter,0,737,3,1.7,3.090909090909091,true,10,2.3,Valor,0,20,2.0,2.15,Wormhaven,0,Control: Quickplay,116,23,2018-09-23 00:48:39.000Z,7,Victory,34,4,146,733,16,
2442240340,Hunter,0,692,4,1.9333333333333333,2.9,true,9,2.111111111111111,Valor,0,15,1.6666666666666667,1.8888888888888888,Retribution,1,Control: Quickplay,101,19,2018-09-23 00:28:36.000Z,3,Victory,29,1,150,688,21,
2440030588,Hunter,0,811,1,1.7391304347826086,3.6363636363636362,true,10,2.4,Valor,0,23,2.3,2.35,Distant Shore,0,Control: Quickplay,129,24,2018-09-22 21:37:42.000Z,13,Victory,40,2,140,807,23,
2439792321,Hunter,0,389,0,1.0,0.3333333333333333,true,2,0.5,Valor,0,1,0.5,0.5,The Dead Cliffs,0,Control: Quickplay,102,1,2018-09-22 21:28:41.000Z,1,Defeat,1,0,26,140,0,
2439724318,Hunter,0,673,5,2.5,1.6666666666666667,true,11,1.1818181818181819,Valor,1,8,0.7272727272727273,0.9545454545454546,Endless Vale,0,Control: Quickplay,150,13,2018-09-22 21:19:14.000Z,2,Defeat,20,0,100,670,9,
2439526354,Hunter,0,378,2,1.25,2.0,true,4,2.5,Valor,0,8,2.0,2.25,Endless Vale,0,Iron Banner Control,92,10,2018-09-22 21:11:02.000Z,4,Defeat,10,0,39,376,8,
2436997067,Hunter,0,502,2,2.0,0.3333333333333333,true,11,0.36363636363636365,Valor,1,2,0.18181818181818182,0.2727272727272727,Retribution,0,Iron Banner Control,97,4,2018-09-22 18:22:04.000Z,0,Defeat,4,0,35,493,2,
2434878401,Hunter,0,731,4,1.9230769230769231,2.272727272727273,true,10,1.7,Valor,1,13,1.3,1.5,Legion's Gulch,0,Iron Banner Control,104,17,2018-09-22 15:54:55.000Z,4,Victory,25,2,150,731,12,
2429311464,Hunter,0,751,2,1.7333333333333334,2.0,true,12,1.4166666666666667,Valor,0,15,1.25,1.3333333333333333,Solitude,1,Iron Banner Control,143,17,2018-09-22 05:21:49.000Z,7,Defeat,26,0,101,748,12,
2429173227,Hunter,0,661,6,4.333333333333333,3.7142857142857144,true,6,2.0,Valor,0,6,1.0,1.5,Radiant Cliffs,2,Iron Banner Control,76,12,2018-09-22 05:07:39.000Z,1,Victory,26,0,150,656,9,
2429042767,Hunter,0,735,6,2.0,2.2,true,9,1.8888888888888888,Valor,0,11,1.2222222222222223,1.5555555555555556,Convergence,1,Iron Banner Control,126,17,2018-09-22 04:52:39.000Z,4,Defeat,22,0,111,730,13,
2428839147,Hunter,0,733,4,2.75,2.2,true,9,1.3333333333333333,Valor,0,8,0.8888888888888888,1.1111111111111112,Convergence,2,Iron Banner Control,123,12,2018-09-22 04:31:07.000Z,1,Victory,22,0,124,730,7,
2427648865,Hunter,0,735,10,3.0,1.125,true,15,1.0666666666666667,Valor,0,6,0.4,0.7333333333333333,Vostok,0,Iron Banner Control,140,16,2018-09-22 02:36:21.000Z,1,Defeat,18,0,119,732,6,
2427496550,Hunter,0,796,4,2.111111111111111,1.7272727272727273,true,10,1.3,Valor,0,9,0.9,1.1,Bannerfall,1,Iron Banner Control,97,13,2018-09-22 02:21:32.000Z,3,Victory,19,1,132,792,6,
2426304962,Hunter,0,682,9,5.0,3.3333333333333335,true,8,1.875,Valor,0,6,0.75,1.3125,Meltdown,0,Iron Banner Control,86,15,2018-09-22 00:32:35.000Z,3,Victory,30,0,152,478,12,
2426200705,Hunter,0,746,6,2.3,1.6428571428571428,true,13,1.2307692307692308,Valor,0,10,0.7692307692307693,1.0,Retribution,0,Iron Banner Control,146,16,2018-09-22 00:21:20.000Z,6,Defeat,23,1,111,742,12,
2416529693,Hunter,0,706,5,2.272727272727273,1.9230769230769231,true,12,1.3333333333333333,Valor,1,11,0.9166666666666666,1.125,Bannerfall,0,Iron Banner Control,150,16,2018-09-21 04:45:16.000Z,1,Defeat,25,0,91,703,9,
2416421747,Hunter,0,398,1,1.25,1.6666666666666667,true,5,1.8,Valor,0,8,1.6,1.7,Midtown,2,Iron Banner Control,95,9,2018-09-21 04:35:22.000Z,2,Defeat,10,0,33,395,3,
2416187563,Hunter,0,770,6,2.0,2.3076923076923075,true,12,1.75,Valor,0,15,1.25,1.5,Endless Vale,0,Iron Banner Control,119,21,2018-09-21 03:57:51.000Z,3,Victory,30,0,138,767,13,
2416069692,Hunter,0,600,4,2.0,1.4545454545454546,true,10,1.2,Valor,0,8,0.8,1.0,The Burnout,0,Iron Banner Control,150,12,2018-09-21 03:45:50.000Z,4,Defeat,16,0,76,597,8,
2415965967,Hunter,0,678,2,1.391304347826087,4.0,true,7,3.5714285714285716,Valor,0,23,3.2857142857142856,3.4285714285714284,Retribution,0,Iron Banner Control,151,25,2018-09-21 03:31:23.000Z,4,Defeat,32,3,86,678,16,
2415296850,Hunter,0,626,4,2.04,7.285714285714286,true,6,4.833333333333333,Valor,0,25,4.166666666666667,4.5,The Dead Cliffs,2,Iron Banner Control,87,29,2018-09-21 02:16:45.000Z,7,Victory,51,5,150,621,30,
2415177946,Hunter,0,725,4,1.7272727272727273,3.4545454545454546,true,10,2.6,Valor,0,22,2.2,2.4,Radiant Cliffs,0,Iron Banner Control,135,26,2018-09-21 02:02:37.000Z,14,Defeat,38,3,122,719,17,
2415046787,Hunter,0,603,6,2.111111111111111,1.7272727272727273,true,10,1.5,Valor,1,9,0.9,1.2,Pacifica,0,Iron Banner Control,150,15,2018-09-21 01:50:27.000Z,5,Defeat,19,2,72,599,9,
2414932018,Hunter,0,745,4,2.142857142857143,3.0,true,9,2.0,Valor,0,14,1.5555555555555556,1.7777777777777777,Radiant Cliffs,1,Iron Banner Control,128,18,2018-09-21 01:36:22.000Z,5,Victory,30,3,150,741,9,
2405214694,Hunter,0,779,5,3.125,2.272727272727273,true,10,1.3,Valor,0,8,0.8,1.05,Convergence,0,Iron Banner Control,133,13,2018-09-20 04:03:36.000Z,3,Defeat,25,1,107,518,8,
2405118145,Hunter,0,746,4,2.1,1.9090909090909092,true,10,1.4,Valor,0,10,1.0,1.2,Vostok,0,Iron Banner Control,142,14,2018-09-20 03:52:12.000Z,3,Defeat,21,2,109,743,5,
